# x_um E_MeV dEdx_MeV_per_um
8.852213053263315867e-01 5.074965912464598716e+00 3.896190148385629270e-01
8.877219304826206026e-01 5.073991637775105090e+00 3.896059002351697775e-01
8.902225556389097294e-01 5.073017395742162705e+00 3.895928961288102066e-01
8.927231807951987452e-01 5.072043186089459255e+00 3.895800025194839367e-01
8.952238059514878721e-01 5.071069008540681544e+00 3.895672194071911898e-01
8.977244311077768879e-01 5.070094862819523485e+00 3.895545467919321325e-01
9.002250562640660148e-01 5.069120748649670105e+00 3.895419846737064873e-01
9.027256814203550306e-01 5.068146665754809099e+00 3.895295330525141986e-01
9.052263065766441574e-01 5.067172613858629937e+00 3.895171919283555995e-01
9.077269317329331733e-01 5.066198592684819424e+00 3.895049613012304124e-01
9.102275568892223001e-01 5.065224601957065254e+00 3.894928411711385818e-01
9.127281820455113159e-01 5.064250641399059560e+00 3.894808315380803854e-01
9.152288072018004428e-01 5.063276710734489150e+00 3.894689324020557120e-01
9.177294323580894586e-01 5.062302809687041716e+00 3.894571437630645061e-01
9.202300575143785855e-01 5.061328937980406728e+00 3.894454656211068788e-01
9.227306826706676013e-01 5.060355095338267439e+00 3.894338979761825525e-01
9.252313078269567281e-01 5.059381281484319537e+00 3.894224408282917493e-01
9.277319329832457440e-01 5.058407496142246274e+00 3.894110941774345802e-01
9.302325581395348708e-01 5.057433739035738895e+00 3.893998580236108231e-01
9.327331832958238866e-01 5.056460009888485096e+00 3.893887323668205336e-01
9.352338084521130135e-01 5.055486308424171682e+00 3.893777172070638781e-01
9.377344336084020293e-01 5.054512634366486346e+00 3.893668125443404682e-01
9.402350587646911562e-01 5.053538987439122110e+00 3.893560183786507478e-01
9.427356839209801720e-01 5.052565367365763116e+00 3.893453347099944395e-01
9.452363090772692988e-01 5.051591773870100610e+00 3.893347615383718208e-01
9.477369342335583147e-01 5.050618206675818733e+00 3.893242988637823920e-01
9.502375593898474415e-01 5.049644665506608732e+00 3.893139466862265419e-01
9.527381845461364573e-01 5.048671150086158299e+00 3.893037050057042703e-01
9.552388097024255842e-01 5.047697660138156905e+00 3.892935738222154662e-01
9.577394348587146000e-01 5.046724195386291356e+00 3.892835531357601853e-01
