# x_um E_MeV dEdx_MeV_per_um
5681.824674 4.126810 0.000103
5689.491775 4.126021 0.000103
5697.158876 4.125233 0.000103
5704.825977 4.124444 0.000103
5712.493078 4.123654 0.000103
5720.160178 4.122865 0.000103
5727.827279 4.122076 0.000103
5735.494380 4.121286 0.000103
5743.161481 4.120496 0.000103
5750.828581 4.119707 0.000103
5758.495682 4.118917 0.000103
5766.162783 4.118127 0.000103
5773.829884 4.117336 0.000103
5781.496984 4.116546 0.000103
5789.164085 4.115756 0.000103
5796.831186 4.114965 0.000103
5804.498287 4.114174 0.000103
5812.165388 4.113383 0.000103
5819.832488 4.112592 0.000103
5827.499589 4.111801 0.000103
5835.166690 4.111010 0.000103
5842.833791 4.110219 0.000103
5850.500891 4.109427 0.000103
5858.167992 4.108635 0.000103
5865.835093 4.107844 0.000103
5873.502194 4.107052 0.000103
5881.169295 4.106260 0.000103
5888.836395 4.105467 0.000103
5896.503496 4.104675 0.000103
5904.170597 4.103883 0.000103
5911.837698 4.103090 0.000103
5919.504798 4.102297 0.000103
5927.171899 4.101505 0.000103
5934.839000 4.100712 0.000103
5942.506101 4.099918 0.000103
5950.173202 4.099125 0.000103
5957.840302 4.098332 0.000103
5965.507403 4.097538 0.000104
5973.174504 4.096745 0.000104
5980.841605 4.095951 0.000104
5988.508705 4.095157 0.000104
5996.175806 4.094363 0.000104
6003.842907 4.093569 0.000104
6011.510008 4.092774 0.000104
6019.177109 4.091980 0.000104
6026.844209 4.091185 0.000104
6034.511310 4.090391 0.000104
6042.178411 4.089596 0.000104
6049.845512 4.088801 0.000104
6057.512612 4.088006 0.000104
6065.179713 4.087210 0.000104
6072.846814 4.086415 0.000104
6080.513915 4.085620 0.000104
6088.181016 4.084824 0.000104
6095.848116 4.084028 0.000104
6103.515217 4.083232 0.000104
6111.182318 4.082436 0.000104
6118.849419 4.081640 0.000104
6126.516519 4.080844 0.000104
6134.183620 4.080047 0.000104
6141.850721 4.079251 0.000104
6149.517822 4.078454 0.000104
6157.184922 4.077657 0.000104
6164.852023 4.076860 0.000104
6172.519124 4.076063 0.000104
6180.186225 4.075266 0.000104
6187.853326 4.074468 0.000104
6195.520426 4.073671 0.000104
6203.187527 4.072873 0.000104
6210.854628 4.072075 0.000104
6218.521729 4.071278 0.000104
6226.188829 4.070480 0.000104
6233.855930 4.069681 0.000104
6241.523031 4.068883 0.000104
6249.190132 4.068085 0.000104
6256.857233 4.067286 0.000104
6264.524333 4.066487 0.000104
6272.191434 4.065688 0.000104
6279.858535 4.064889 0.000104
6287.525636 4.064090 0.000104
6295.192736 4.063291 0.000104
6302.859837 4.062492 0.000104
6310.526938 4.061692 0.000104
6318.194039 4.060892 0.000104
6325.861140 4.060093 0.000104
6333.528240 4.059293 0.000104
6341.195341 4.058493 0.000104
6348.862442 4.057692 0.000104
6356.529543 4.056892 0.000104
6364.196643 4.056092 0.000104
6371.863744 4.055291 0.000104
6379.530845 4.054490 0.000104
6387.197946 4.053689 0.000104
6394.865047 4.052888 0.000104
6402.532147 4.052087 0.000105
6410.199248 4.051286 0.000105
6417.866349 4.050484 0.000105
6425.533450 4.049683 0.000105
6433.200550 4.048881 0.000105
6440.867651 4.048079 0.000105
6448.534752 4.047277 0.000105
6456.201853 4.046475 0.000105
6463.868953 4.045673 0.000105
6471.536054 4.044871 0.000105
6479.203155 4.044068 0.000105
6486.870256 4.043265 0.000105
6494.537357 4.042463 0.000105
6502.204457 4.041660 0.000105
6509.871558 4.040857 0.000105
6517.538659 4.040054 0.000105
6525.205760 4.039250 0.000105
6532.872860 4.038447 0.000105
6540.539961 4.037643 0.000105
6548.207062 4.036839 0.000105
6555.874163 4.036036 0.000105
6563.541264 4.035232 0.000105
6571.208364 4.034427 0.000105
6578.875465 4.033623 0.000105
6586.542566 4.032819 0.000105
6594.209667 4.032014 0.000105
6601.876767 4.031209 0.000105
6609.543868 4.030405 0.000105
6617.210969 4.029600 0.000105
6624.878070 4.028795 0.000105
6632.545171 4.027989 0.000105
6640.212271 4.027184 0.000105
6647.879372 4.026378 0.000105
6655.546473 4.025573 0.000105
6663.213574 4.024767 0.000105
6670.880674 4.023961 0.000105
6678.547775 4.023155 0.000105
6686.214876 4.022349 0.000105
6693.881977 4.021543 0.000105
